Year,Month,Day,Hour,Clearness_Index,Irradiation,Temperature,RH,Pressure,Wind_ Speed,Precipitiation,Wind_Direction
2019,2,11,22,-999,0,23.77,83.14,99.75,3.95,0,58.6
2019,2,11,23,-999,0,23.32,87.16,99.66,3.49,0,58.6
2019,2,12,0,-999,0,23.07,89.25,99.58,3.35,0,51.7
2019,2,12,1,-999,0,22.99,89.8,99.52,3.64,0,41.4
2019,2,12,2,-999,0,22.84,90.32,99.5,3.61,0,35.8
2019,2,12,3,-999,0,22.7,90.82,99.52,3.66,0,36.1
2019,2,12,4,-999,0,22.57,91.12,99.57,3.62,0,38.5
2019,2,12,5,-999,0,22.35,92.01,99.64,3.31,0,41
2019,2,12,6,0.22,25.55,23.11,87.27,99.72,4.3,0,47.6
2019,2,12,7,0.47,208.65,25.63,70.89,99.79,6.13,0,60.5
2019,2,12,8,0.55,413.48,28.13,57.39,99.85,6.49,0,64.8
2019,2,12,9,0.63,624.28,30.51,47.6,99.84,6.5,0,65.6
2019,2,12,10,0.58,681.62,32.54,40.39,99.76,6.68,0,66.8
2019,2,12,11,0.65,819.28,33.88,36.26,99.65,6.96,0,67.3
2019,2,12,12,0.68,857.35,34.59,33.56,99.54,7.29,0,68.4
2019,2,12,13,0.61,715.9,34.66,32.29,99.45,7.62,0,69.7
2019,2,12,14,0.61,605.7,34.04,32.43,99.4,7.92,0,71.3
2019,2,12,15,0.59,443.6,32.8,34.1,99.42,8.07,0,72.5
2019,2,12,16,0.5,222.73,30.92,38.27,99.49,7.91,0,72.7
2019,2,12,17,0.31,36.95,28.51,45.87,99.59,6.86,0,72.4
2019,2,12,18,-999,0,26.78,54.22,99.72,5.8,0,71.7
2019,2,12,19,-999,0,25.61,62.17,99.84,4.86,0,69.1
2019,2,12,20,-999,0,24.63,69.59,99.94,4.26,0,64.9
2019,2,12,21,-999,0,23.84,75.87,99.97,3.91,0,59.6
2019,2,12,22,-999,0,23.17,80.87,99.95,3.59,0,54.1
2019,2,12,23,-999,0,22.58,84.63,99.88,3.3,0,48.2
2019,2,13,0,-999,0,21.96,88.17,99.8,2.85,0,42
2019,2,13,1,-999,0,21.43,91.12,99.72,2.63,0,37.1
2019,2,13,2,-999,0,20.94,93.86,99.67,2.42,0,32.8
2019,2,13,3,-999,0,20.52,95.93,99.68,2.33,0,27.7
2019,2,13,4,-999,0,20.27,96.81,99.73,2.44,0,23.2
2019,2,13,5,-999,0,20.06,97.5,99.82,2.53,0,18.2
2019,2,13,6,0.33,39.6,21.24,89.99,99.91,3.56,0,15.1
2019,2,13,7,0.51,229.2,24.37,72.47,99.98,4.75,0,37.1
2019,2,13,8,0.58,437.98,27.31,57.34,100.01,5.25,0,48.8
2019,2,13,9,0.63,627.8,30.04,46.14,99.98,5.58,0,53.5
2019,2,13,10,0.68,800.3,32.34,38.74,99.86,5.98,0,55.7
2019,2,13,11,0.71,890.47,34.02,33.78,99.71,6.37,0,56.3
2019,2,13,12,0.71,896.35,34.98,30.89,99.58,6.73,0,56.9
2019,2,13,13,0.69,811.42,35.19,29.67,99.47,7,0,58.8
2019,2,13,14,0.68,674.97,34.77,29.49,99.41,7.19,0,62
2019,2,13,15,0.63,473.17,33.62,31.2,99.41,7.37,0,66.8
2019,2,13,16,0.55,246.27,31.64,35.75,99.47,7.41,0,70
2019,2,13,17,0.33,40.42,29.03,43.9,99.55,6.62,0,72.5
2019,2,13,18,-999,0,26.99,53.26,99.66,5.49,0,75
2019,2,13,19,-999,0,25.61,62.12,99.77,4.83,0,73.1
2019,2,13,20,-999,0,24.55,70.36,99.83,4.41,0,67.2
2019,2,13,21,-999,0,23.75,77.37,99.84,4.13,0,61
2019,2,13,22,-999,0,23.09,83.2,99.79,3.83,0,55.5
2019,2,13,23,-999,0,22.56,87.87,99.71,3.6,0,49.5
2019,2,14,0,-999,0,22.1,91.45,99.61,3.4,0,45.4
2019,2,14,1,-999,0,21.74,93.81,99.51,3.09,0,42.4
2019,2,14,2,-999,0,21.46,95.13,99.46,2.74,0,39.2
2019,2,14,3,-999,0,21.18,96.33,99.45,2.4,0,33.6
2019,2,14,4,-999,0,20.99,96.93,99.48,2.24,0,26.6
2019,2,14,5,-999,0,20.94,96.6,99.55,2.29,0,18.8
2019,2,14,6,0.34,41.12,22.21,88.87,99.65,3.51,0,15.7
2019,2,14,7,0.56,251.35,25.35,73.44,99.73,4.5,0,39.4
2019,2,14,8,0.66,493.15,28.41,59.38,99.76,4.72,0,54.5
2019,2,14,9,0.7,703.85,31.16,49.39,99.72,4.87,0,63.8
2019,2,14,10,0.73,854.1,33.21,43.39,99.61,5.07,0,68.2
2019,2,14,11,0.71,895.28,34.56,39.73,99.48,5.28,0,70.7
2019,2,14,12,0.65,826.3,35.37,37.62,99.36,5.53,0,73.2
2019,2,14,13,0.59,697.1,35.64,36.61,99.24,5.81,0,76
2019,2,14,14,0.57,571.95,35.19,37.25,99.15,6.06,0,80
2019,2,14,15,0.52,390.5,34.05,39.65,99.14,6.29,0,84
2019,2,14,16,0.43,195.57,32.29,44.04,99.19,6.41,0,86.2
2019,2,14,17,0.31,37.72,30.07,50.79,99.28,6.04,0,86.8
2019,2,14,18,-999,0,28.37,57.31,99.39,5.53,0,86.6
2019,2,14,19,-999,0,27.02,63.58,99.5,5.12,0,85.7
2019,2,14,20,-999,0,25.89,69.88,99.57,4.83,0,83.1
2019,2,14,21,-999,0,24.97,75.96,99.59,4.39,0,80
2019,2,14,22,-999,0,24.25,81.37,99.58,3.82,0,77.1
2019,2,14,23,-999,0,23.68,86.05,99.54,3.37,0,72.7
2019,2,15,0,-999,0,23.25,89.74,99.48,3.06,0,66.7
2019,2,15,1,-999,0,22.94,92.23,99.43,2.55,0,58.6
2019,2,15,2,-999,0,22.65,94.01,99.4,2.06,0,51.5
2019,2,15,3,-999,0,22.41,95.23,99.42,1.73,0,43.8
2019,2,15,4,-999,0,22.19,96.02,99.46,1.59,0,33.5
2019,2,15,5,-999,0,22.04,96.39,99.53,1.65,0,26.7
2019,2,15,6,0.24,29.08,23.36,88.17,99.61,2.57,0,26.6
2019,2,15,7,0.42,188.95,26.19,71.42,99.69,2.65,0,51.1
2019,2,15,8,0.53,396.65,29.09,56.44,99.72,2.7,0,67.3
2019,2,15,9,0.51,506.75,31.72,46.18,99.69,2.88,0.01,74.3
2019,2,15,10,0.59,690.2,33.8,39.88,99.6,3.14,0.01,78.6
2019,2,15,11,0.58,734.72,35.26,35.98,99.46,3.49,0.01,81.8
2019,2,15,12,0.61,768.7,36.2,33.6,99.32,3.91,0.01,84
2019,2,15,13,0.6,705.4,36.35,32.92,99.2,4.31,0.02,84.4
2019,2,15,14,0.54,540.62,35.81,33.78,99.13,4.68,0.03,85.7
2019,2,15,15,0.52,391.85,34.65,36.27,99.14,5.23,0.02,88
2019,2,15,16,0.42,192,32.75,41.18,99.21,5.87,0.01,90.7
2019,2,15,17,0.3,37.47,30.61,47.83,99.31,6.13,0.01,93.7
2019,2,15,18,-999,0,28.82,54.62,99.42,6,0.02,96.4
2019,2,15,19,-999,0,27.4,60.55,99.53,5.98,0.01,97.2
2019,2,15,20,-999,0,26.32,65.63,99.6,5.39,0,98.6
2019,2,15,21,-999,0,25.54,69.9,99.63,4.61,0,100.5
2019,2,15,22,-999,0,24.89,73.94,99.61,3.64,0,101.6
2019,2,15,23,-999,0,24.23,78.24,99.57,2.4,0,101
2019,2,16,0,-999,0,23.54,82.58,99.5,1.49,0,96.9
2019,2,16,1,-999,0,23.04,85.89,99.43,1.22,0,83.9
2019,2,16,2,-999,0,22.78,87.78,99.39,1.01,0,46.2
2019,2,16,3,-999,0,22.32,90.5,99.39,1.24,0,9.3
2019,2,16,4,-999,0,21.91,92.88,99.43,1.46,0,356.5
2019,2,16,5,-999,0,21.64,94.43,99.5,1.52,0,352.8
2019,2,16,6,0.32,39.88,23.2,85.85,99.58,1.65,0,358.6
2019,2,16,7,0.53,241.3,26.45,68.55,99.68,1.16,0,66.5
2019,2,16,8,0.6,456.98,29.46,52.54,99.74,1.2,0,102.1
2019,2,16,9,0.65,653.95,32.25,41.46,99.71,1.23,0,105.6
2019,2,16,10,0.69,814.08,34.54,34.85,99.6,1.37,0,92.1
2019,2,16,11,0.65,830.17,36.26,30.55,99.44,1.69,0,84.2
2019,2,16,12,0.63,797.95,37.45,27.68,99.28,2.1,0,85.1
2019,2,16,13,0.58,683.08,38.02,26.11,99.13,2.51,0,88.4
2019,2,16,14,0.54,544.1,37.93,25.59,99.03,2.89,0,92
2019,2,16,15,0.5,381.45,37.19,26.29,99,3.44,0,95.7
2019,2,16,16,0.43,196.6,35.71,28.7,99.02,4.24,0,100
2019,2,16,17,0.25,31.48,33.22,34.64,99.09,4.71,0,105.3
2019,2,16,18,-999,0,31.13,42.88,99.2,6.16,0,108.3
2019,2,16,19,-999,0,29.2,53.51,99.34,6.63,0,108.7
2019,2,16,20,-999,0,27.53,64.62,99.46,5.99,0,107.9
2019,2,16,21,-999,0,26.41,72.56,99.51,4.59,0,108.4
2019,2,16,22,-999,0,25.76,77.17,99.53,3.17,0,111.9
2019,2,16,23,-999,0,25.34,80.21,99.51,2.1,0,118.8
2019,2,17,0,-999,0,25.07,82.31,99.46,1.6,0,130.4
2019,2,17,1,-999,0,24.84,84.03,99.39,1.56,0,139.7
2019,2,17,2,-999,0,24.57,85.91,99.33,1.49,0,140.7
2019,2,17,3,-999,0,24.21,88.22,99.3,0.9,0,137.3
2019,2,17,4,-999,0,23.92,90.11,99.33,0.65,0,124.4
2019,2,17,5,-999,0,23.78,90.93,99.4,0.53,0,98.7
2019,2,17,6,0.25,31.6,24.64,85.68,99.48,0.51,0,75.1
2019,2,17,7,0.41,189.8,27.38,69.13,99.56,0.72,0,221.6
2019,2,17,8,0.49,369.77,30.25,56.12,99.6,1.14,1.16,233.5
2019,2,17,9,0.59,597.62,32.7,47.21,99.57,0.91,0.97,238.9
2019,2,17,10,0.61,724.75,34.85,39.97,99.47,0.63,1.17,253.3
2019,2,17,11,0.71,902.75,36.38,35.41,99.31,0.54,1.49,276.3
2019,2,17,12,0.68,865.8,37.44,32.17,99.13,0.68,1.31,281.8
2019,2,17,13,0.63,746.8,37.86,30.47,98.99,0.81,1.58,274.9
2019,2,17,14,0.56,559.65,37.81,29.69,98.89,0.75,1.59,250.6
2019,2,17,15,0.48,365.9,37.23,30.01,98.85,0.86,1.41,188
2019,2,17,16,0.39,177.07,35.98,31.96,98.88,2.05,0.41,151.1
2019,2,17,17,0.27,33.67,33.81,37.46,98.95,3.31,0.32,138.8
2019,2,17,18,-999,0,32.02,44.19,99.04,5.34,0.34,137.3
2019,2,17,19,-999,0,30.39,52.55,99.17,6.21,0.27,138.5
2019,2,17,20,-999,0,29,60.43,99.28,6.22,0.26,142.9
2019,2,17,21,-999,0,28.07,66.04,99.32,5.38,0.11,150
2019,2,17,22,-999,0,27.53,69.58,99.3,4.27,0.07,155.8
2019,2,17,23,-999,0,27.18,71.93,99.24,3.55,0.14,159.7
2019,2,18,0,-999,0,26.86,74.07,99.15,3.02,0.69,161.4
2019,2,18,1,-999,0,26.46,76.86,99.07,2.39,1.31,159.7
2019,2,18,2,-999,0,26.04,79.93,99.05,1.82,2.41,160.1
2019,2,18,3,-999,0,25.64,82.9,99.07,1.3,2.68,159.3
2019,2,18,4,-999,0,25.31,85.32,99.13,1.08,3.07,153
2019,2,18,5,-999,0,25.02,87.29,99.23,1.06,2.77,149.3
2019,2,18,6,0.24,30.48,25.88,83.08,99.34,1.62,2.81,152
2019,2,18,7,0.46,212.3,28.18,68.96,99.42,2.23,2.25,165.5
2019,2,18,8,0.54,413.48,30.97,54.63,99.46,2.62,1.13,167.4
2019,2,18,9,0.66,661.35,33.24,46.08,99.44,2.75,1.12,159.6
2019,2,18,10,0.67,794.75,34.94,40.86,99.34,2.86,1.25,150.7
2019,2,18,11,0.63,802,36.08,37.63,99.18,3.02,1.4,143.4
2019,2,18,12,0.61,779.6,36.76,35.58,99.04,3.24,1.31,137.5
2019,2,18,13,0.55,651.75,36.9,34.63,98.92,3.51,1.49,131.9
2019,2,18,14,0.51,511,36.49,34.96,98.84,3.84,1.41,127.2
2019,2,18,15,0.46,352.23,35.49,36.89,98.82,4.36,1.14,121.9
2019,2,18,16,0.4,184.95,33.79,41.22,98.87,5.14,0.63,118.1
2019,2,18,17,0.26,32.55,31.82,47.47,98.95,5.5,0.23,116.5
2019,2,18,18,-999,0,30.24,53.59,99.05,5.61,0.05,116.8
2019,2,18,19,-999,0,29.14,58.54,99.14,5.3,0.01,119.1
2019,2,18,20,-999,0,28.31,63.06,99.21,4.77,0.01,122.2
2019,2,18,21,-999,0,27.58,67.85,99.23,4.07,0.02,125.5
2019,2,18,22,-999,0,26.9,72.76,99.22,3.34,0.07,131.7
2019,2,18,23,-999,0,26.26,77.45,99.19,2.7,0.15,140.1
2019,2,19,0,-999,0,25.65,81.96,99.14,2.07,0.29,146.2
2019,2,19,1,-999,0,25.11,85.96,99.09,1.52,0.51,145.5
2019,2,19,2,-999,0,24.72,89.02,99.07,1.19,0.63,140.4
2019,2,19,3,-999,0,24.49,90.97,99.08,1.03,1.12,132.6
2019,2,19,4,-999,0,24.32,92.47,99.13,1.01,1.06,117.1
2019,2,19,5,-999,0,24.16,93.74,99.21,1.1,1.42,102.6
2019,2,19,6,0.29,37.25,25.32,88.03,99.3,1.68,1.92,98.6
2019,2,19,7,0.44,201.77,27.83,72.44,99.38,2.32,1.58,129.2
2019,2,19,8,0.54,411.65,30.52,57.57,99.43,2.75,0.11,131.8
2019,2,19,9,0.56,566.17,32.64,48.74,99.46,3.13,0.1,119.7
2019,2,19,10,0.55,657.6,34.28,43.22,99.39,3.64,0.09,109.2
2019,2,19,11,0.65,831.15,35.48,39.32,99.28,4.18,0.09,103.3
2019,2,19,12,0.66,844.6,36.25,36.53,99.17,4.76,0.07,101.3
2019,2,19,13,0.61,725.22,36.3,35.75,99.09,5.37,0.07,101.4
2019,2,19,14,0.61,613.45,35.81,36.22,99.03,5.82,0.07,102.4
2019,2,19,15,0.58,445.27,34.8,37.74,99.04,6.09,0.05,102.5
2019,2,19,16,0.48,223.8,33.29,40.74,99.1,6.2,0.02,102.1
2019,2,19,17,0.32,41.08,31.41,45.51,99.21,5.77,0,101.9
2019,2,19,18,-999,0,29.88,50.81,99.32,5.3,0,101.2
2019,2,19,19,-999,0,28.52,57.08,99.44,5.14,0,98.5
2019,2,19,20,-999,0,27.27,64.67,99.54,5.02,0,95.5
2019,2,19,21,-999,0,26.15,72.95,99.58,4.68,0,93.9
2019,2,19,22,-999,0,25.23,80.45,99.58,4.04,0,93.1
2019,2,19,23,-999,0,24.53,86.34,99.53,3.36,0.01,91.7
2019,2,20,0,-999,0,24.08,89.95,99.47,2.97,0.01,90
2019,2,20,1,-999,0,23.75,92.23,99.41,2.69,0.01,87.9
2019,2,20,2,-999,0,23.56,93.56,99.41,2.62,0.03,85.8
2019,2,20,3,-999,0,23.34,94.76,99.42,2.38,0.05,81.5
2019,2,20,4,-999,0,23.18,95.35,99.48,2.25,0.07,76.6
2019,2,20,5,-999,0,23.13,95.06,99.56,2.28,0.09,74.2
2019,2,20,6,0.32,42.22,24.21,87.65,99.66,3.34,0.08,74.2
2019,2,20,7,0.54,249,26.75,69.17,99.73,4.3,0.01,81.7
2019,2,20,8,0.59,455.95,29.33,55.53,99.77,4.54,0,83.2
2019,2,20,9,0.62,627.22,31.88,44.03,99.75,4.93,0,83.8
2019,2,20,10,0.67,801.08,33.99,36.43,99.66,5.41,0,84.2
2019,2,20,11,0.72,927.8,35.49,32.04,99.53,5.87,0,84.8
2019,2,20,12,0.71,913.08,36.31,29.96,99.4,6.33,0,86
2019,2,20,13,0.7,833.4,36.39,29.39,99.31,6.73,0,87.2
2019,2,20,14,0.67,678.4,35.83,30,99.26,7.1,0,88.9
2019,2,20,15,0.64,494,34.55,32.22,99.26,7.39,0,89.9
2019,2,20,16,0.56,257.38,32.59,36.59,99.34,7.35,0,90.7
2019,2,20,17,0.35,45,30.12,43.69,99.44,6.4,0,91.8
2019,2,20,18,-999,0,28.24,51.68,99.56,5.13,0,92.7
2019,2,20,19,-999,0,26.94,59.24,99.68,4.1,0,91
2019,2,20,20,-999,0,25.85,66.93,99.77,3.3,0,88.1
2019,2,20,21,-999,0,24.92,74.12,99.82,2.59,0,84
2019,2,20,22,-999,0,24.13,80.64,99.83,2.12,0,78.6
2019,2,20,23,-999,0,23.53,85.91,99.8,1.89,0,71.5
2019,2,21,0,-999,0,23.15,89.62,99.73,1.78,0,64.7
2019,2,21,1,-999,0,22.92,92.11,99.67,1.69,0,57.5
2019,2,21,2,-999,0,22.65,94.34,99.63,1.66,0,51.3
2019,2,21,3,-999,0,22.42,95.9,99.63,1.7,0,46.4
2019,2,21,4,-999,0,22.24,96.87,99.66,1.76,0,41.3
2019,2,21,5,-999,0,22.11,97.3,99.74,1.86,0,37.8
2019,2,21,6,0.37,49.62,23.7,87.43,99.84,3.08,0,37.2
2019,2,21,7,0.59,275.48,26.76,67.11,99.92,4,0,53.3
2019,2,21,8,0.64,495.92,29.35,54.11,99.96,4.29,0,59.8
2019,2,21,9,0.64,655.25,31.76,43.97,99.93,4.55,0,62.6
2019,2,21,10,0.64,760.45,33.87,35.84,99.83,4.99,0,64.9
2019,2,21,11,0.74,948.08,35.4,30.32,99.68,5.52,0,67.4
2019,2,21,12,0.74,943.85,36.22,27.13,99.54,6.07,0,69.7
2019,2,21,13,0.69,818.08,36.3,25.86,99.43,6.52,0,71.1
2019,2,21,14,0.69,703.45,35.67,26.08,99.38,6.92,0,71.6
2019,2,21,15,0.66,505.55,34.43,27.56,99.38,7.33,0,72.3
2019,2,21,16,0.58,271.83,32.51,31.02,99.43,7.44,0,73.7
2019,2,21,17,0.29,37.28,29.88,37.78,99.51,6.42,0,76.9
2019,2,21,18,-999,0,27.68,46.49,99.62,4.99,0,81.1
2019,2,21,19,-999,0,26.2,54.85,99.71,4.14,0,80.8
2019,2,21,20,-999,0,24.89,63.54,99.77,3.32,0,76.2
2019,2,21,21,-999,0,23.81,71.7,99.79,2.7,0,69.4
2019,2,21,22,-999,0,22.98,78.69,99.77,2.38,0,62.1
2019,2,21,23,-999,0,22.29,84.64,99.72,2.19,0,54.6
2019,2,22,0,-999,0,21.72,89.33,99.65,2.13,0,47.1
2019,2,22,1,-999,0,21.2,93.03,99.57,2.1,0,39.6
2019,2,22,2,-999,0,20.74,95.91,99.53,2.11,0,33.8
2019,2,22,3,-999,0,20.31,98.1,99.54,2.12,0,28.1
2019,2,22,4,-999,0,19.94,99.87,99.58,2.14,0,24.3
2019,2,22,5,-999,0,19.59,100,99.65,2.15,0,22.4
2019,2,22,6,0.42,56.92,21.5,89.69,99.73,2.87,0,23
2019,2,22,7,0.61,287.98,25.28,66.5,99.78,3.79,0,54.5
2019,2,22,8,0.69,535.75,28.35,48.9,99.81,4.34,0,64.6
2019,2,22,9,0.71,725.8,31.13,36.6,99.79,4.78,0,64.6
2019,2,22,10,0.77,917.95,33.55,28.24,99.68,5.37,0,64.9
2019,2,22,11,0.77,984.28,35.32,23.42,99.52,6.01,0,65.8
2019,2,22,12,0.77,986,36.29,20.99,99.36,6.64,0,66.9
2019,2,22,13,0.76,907.2,36.49,19.91,99.23,7.25,0,67.9
2019,2,22,14,0.74,751.03,35.85,19.91,99.15,7.69,0,69.7
2019,2,22,15,0.7,535.65,34.53,20.66,99.15,7.89,0,72.1
2019,2,22,16,0.61,284.6,32.48,23.09,99.19,7.54,0,74.1
2019,2,22,17,0.4,52.25,29.26,29.32,99.27,5.41,0,77
2019,2,22,18,-999,0,26.23,38.92,99.36,3.67,0,80.4
2019,2,22,19,-999,0,24.63,48.19,99.44,3.19,0,82.1
2019,2,22,20,-999,0,23.27,58.64,99.51,2.71,0,81.3
2019,2,22,21,-999,0,22.21,68.62,99.53,2.36,0,78.3
2019,2,22,22,-999,0,21.4,77.16,99.52,2.16,0,73.9
2019,2,22,23,-999,0,20.81,84.01,99.49,1.97,0,68.9
2019,2,23,0,-999,0,20.51,88.53,99.44,1.67,0,61.7
2019,2,23,1,-999,0,20.43,90.68,99.38,1.34,0,43.8
2019,2,23,2,-999,0,20.12,93.33,99.34,1.33,0,18.8
2019,2,23,3,-999,0,19.71,96.07,99.33,1.46,0,7.1
2019,2,23,4,-999,0,19.33,98.39,99.35,1.59,0,0.7
2019,2,23,5,-999,0,18.96,100,99.41,1.8,0,355.2
2019,2,23,6,0.41,55.72,20.9,88.13,99.49,2.38,0,355.2
2019,2,23,7,0.62,293.08,24.88,68.24,99.55,2.25,0,40.5
2019,2,23,8,0.7,545.53,28.23,53,99.59,3.06,0,71.7
2019,2,23,9,0.74,757.1,31.05,41.17,99.56,3.81,0,77.9
2019,2,23,10,0.77,918.5,33.61,32.36,99.48,4.61,0,79.9
2019,2,23,11,0.76,979.38,35.51,27.09,99.35,5.43,0,81.7
2019,2,23,12,0.76,983.38,36.63,24.22,99.22,6.21,0,84
2019,2,23,13,0.75,902.72,36.92,22.96,99.11,6.84,0,85.5
2019,2,23,14,0.73,748.62,36.37,23.07,99.05,7.24,0,85.6
2019,2,23,15,0.69,534.33,35.11,24.25,99.05,7.31,0,84.7
2019,2,23,16,0.61,284.12,33.14,27.08,99.1,6.93,0,83.8
2019,2,23,17,0.39,51.55,30.05,33.73,99.18,4.97,0,84.6
2019,2,23,18,-999,0,27.34,42.76,99.26,3.8,0,88
2019,2,23,19,-999,0,25.82,51.3,99.35,3.46,0,91
2019,2,23,20,-999,0,24.4,61.18,99.41,2.95,0,93.1
2019,2,23,21,-999,0,23.21,70.97,99.41,2.51,0,94.3
2019,2,23,22,-999,0,22.24,79.83,99.39,2.17,0,94.8
2019,2,23,23,-999,0,21.48,87.19,99.34,1.93,0,91.5
2019,2,24,0,-999,0,21.07,91.73,99.27,1.58,0,82.4
2019,2,24,1,-999,0,20.93,93.79,99.2,1.2,0,60.4
2019,2,24,2,-999,0,20.5,96.85,99.16,1.18,0,28.3
2019,2,24,3,-999,0,19.87,100,99.17,1.48,0,14.5
2019,2,24,4,-999,0,19.4,100,99.21,1.68,0,15.5
2019,2,24,5,-999,0,19.07,100,99.28,1.85,0,16.7
2019,2,24,6,0.43,59.42,21.17,92.39,99.37,2.29,0,19.1
2019,2,24,7,0.63,298.5,25.13,70.35,99.43,2.97,0,64.9
2019,2,24,8,0.71,553.05,28.32,54.12,99.45,3.78,0,82.3
2019,2,24,9,0.75,767.75,31.23,41.83,99.41,4.27,0,86.5
2019,2,24,10,0.77,921.17,33.84,32.5,99.32,4.56,0,85.7
2019,2,24,11,0.76,985.17,35.82,26.68,99.2,4.76,0,83.2
2019,2,24,12,0.77,986.78,37.04,23.25,99.08,5.09,0,83.3
2019,2,24,13,0.76,906.3,37.45,21.73,98.97,5.55,0,85.5
2019,2,24,14,0.73,748.3,36.97,21.76,98.89,6.09,0,90.3
2019,2,24,15,0.69,532.72,35.71,22.91,98.86,6.6,0,95
2019,2,24,16,0.6,282.3,33.72,25.62,98.92,6.56,0,97.3
2019,2,24,17,0.39,51.1,30.56,32.1,99.02,5.01,0,98.1
2019,2,24,18,-999,0,27.91,40.68,99.14,4.44,0,98.3
2019,2,24,19,-999,0,26.26,49.62,99.26,4.09,0,97.3
2019,2,24,20,-999,0,24.72,59.98,99.35,3.61,0,95.4
2019,2,24,21,-999,0,23.43,70.5,99.38,3.14,0,93.1
2019,2,24,22,-999,0,22.3,80.63,99.38,2.64,0,90
2019,2,24,23,-999,0,21.3,89.89,99.34,2.25,0,87.7
2019,2,25,0,-999,0,20.44,97.65,99.28,2,0,86.3
2019,2,25,1,-999,0,19.86,100,99.21,1.82,0,84
2019,2,25,2,-999,0,19.76,100,99.18,1.45,0,77.2
2019,2,25,3,-999,0,20.12,100,99.18,0.9,0,58.6
2019,2,25,4,-999,0,20.31,98.69,99.2,0.54,0,12.8
2019,2,25,5,-999,0,20.16,98.6,99.25,0.55,0,331.6
2019,2,25,6,0.42,59.2,21.13,91.76,99.33,0.94,0,319.7
2019,2,25,7,0.62,295.83,24.17,71.47,99.41,0.71,0,336
2019,2,25,8,0.7,546.25,27.53,50.38,99.45,0.51,0,41.8
2019,2,25,9,0.75,768.6,31.69,29.55,99.42,1.52,0,105.7
2019,2,25,10,0.76,919.53,35,18.9,99.3,2.5,0,117.6
2019,2,25,11,0.76,980.03,36.91,15.37,99.15,2.97,0,119.8
2019,2,25,12,0.76,985.95,38.09,13.66,99,3.35,0,120.5
2019,2,25,13,0.75,903.03,38.57,12.9,98.88,3.68,0,120.3
2019,2,25,14,0.73,746.9,38.34,12.94,98.79,3.87,0,118.6
2019,2,25,15,0.69,530.6,37.4,13.83,98.76,4.04,0,114.4
2019,2,25,16,0.6,280.08,35.68,15.9,98.8,4.35,0,109.5
2019,2,25,17,0.39,51.55,31.36,23.35,98.88,3.54,0,106.6
2019,2,25,18,-999,0,29.03,32.06,99,5.08,0,105.7
2019,2,25,19,-999,0,27.36,43.55,99.12,5.87,0,104.5
2019,2,25,20,-999,0,25.62,57.34,99.21,5.26,0,103.4
2019,2,25,21,-999,0,24.31,69.4,99.23,4.23,0,103
2019,2,25,22,-999,0,23.25,79.56,99.2,3.27,0,104.5
2019,2,25,23,-999,0,22.22,88.9,99.14,2.34,0,106.4
2019,2,26,0,-999,0,21.38,96.66,99.09,1.87,0,107.5
2019,2,26,1,-999,0,21.03,100,99.04,1.46,0,109.2
2019,2,26,2,-999,0,21.41,99.11,99.02,0.77,0,130.8
2019,2,26,3,-999,0,21.54,98.23,99.05,0.6,0,204.4
2019,2,26,4,-999,0,21.47,98.33,99.09,0.85,0,248.6
2019,2,26,5,-999,0,21.31,98.7,99.18,1.01,0,275.1
2019,2,26,6,0.34,49.22,22.76,89.77,99.28,1.19,0,294.8
2019,2,26,7,0.53,252.9,26.11,68.23,99.35,0.94,0,262.6
2019,2,26,8,0.61,476.42,29.68,47.35,99.38,0.94,0,242.9
2019,2,26,9,0.68,701.42,32.87,33.43,99.34,0.38,0,193.7
2019,2,26,10,0.7,842.08,35.52,24.82,99.24,0.77,0,112.9
2019,2,26,11,0.74,964.3,37.39,20.26,99.09,1.25,0,104.8
2019,2,26,12,0.74,963.72,38.56,17.77,98.94,1.7,0,104.7
2019,2,26,13,0.73,875.92,39.08,16.63,98.81,2.26,0,106.2
2019,2,26,14,0.7,721.7,38.93,16.43,98.71,2.89,0,105.7
2019,2,26,15,0.66,508.52,38.1,17.29,98.65,3.71,0,105.5
2019,2,26,16,0.56,264.9,36.46,19.78,98.67,4.63,0,106.3
2019,2,26,17,0.36,48.1,33.12,26.97,98.72,4.58,0,108.7
2019,2,26,18,-999,0,30.81,37.8,98.83,6.34,0,110.6
2019,2,26,19,-999,0,28.91,51.57,98.96,6.45,0,111.6
2019,2,26,20,-999,0,27.36,65.73,99.06,6.05,0,113.4
2019,2,26,21,-999,0,26.29,75.69,99.1,5.02,0,118.6
2019,2,26,22,-999,0,25.54,81.85,99.1,4.01,0,127.5
2019,2,26,23,-999,0,24.94,86.54,99.08,3.23,0,140.8
2019,2,27,0,-999,0,24.69,89.12,99.06,3.19,0.01,155.9
2019,2,27,1,-999,0,24.66,89.65,99.02,2.84,0.05,168.8
2019,2,27,2,-999,0,24.81,88.88,99,2.59,0.13,176
2019,2,27,3,-999,0,24.64,89.53,98.99,1.68,0.19,179
2019,2,27,4,-999,0,24.14,92.01,99.01,1.29,0.17,176.5
2019,2,27,5,-999,0,23.82,93.58,99.07,1.36,0.16,172.8
2019,2,27,6,0.31,45.65,25.2,85.75,99.14,1.95,0.18,174.1
2019,2,27,7,0.46,224.77,27.89,69.27,99.2,2.3,0.26,193.6
